genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300025866_6,3300025866,3890111,276,21032,0,1,1,44,77.54,2.56,64.74,MQ,OTU-2851,d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025866_7,3300025866,3821623,235,26488,0,0,0,33,68.18,1.82,59.08,MQ,OTU-15917,d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5550;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025866_9,3300025866,3483413,301,15803,1,2,1,39,92.13,1.29,85.68,HQ,OTU-8380,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_27,3300025877,1987200,274,8723,0,0,0,20,79.11,2.51,66.56,MQ,OTU-16483,d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_29,3300025877,1945129,141,19892,0,1,2,33,90.01,1.19,84.06,MQ,OTU-16494,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_47,3300025877,777189,109,7570,1,0,0,20,57.48,0.93,52.83,MQ,OTU-14593,d__Archaea;p__Micrarchaeota;c__Iainarchaeia;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_48,3300025877,817375,16,109008,1,1,1,39,69.31,0.99,64.36,MQ,OTU-8223,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA12465;g__GCA-002840305;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_24,3300025877,2323741,362,7110,2,1,3,38,68.77,3.37,51.92,MQ,OTU-9823,d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5368;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_28,3300025877,1946786,77,38099,1,2,1,32,96.84,1.28,90.44,HQ,OTU-3964,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera_A;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_33,3300025877,1692449,33,84160,1,1,0,41,68.13,0,68.13,MQ,OTU-17100,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA1060;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_36,3300025877,1295682,182,8010,0,1,0,25,74.73,0,74.73,MQ,OTU-7799,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_18,3300025877,2606376,146,41908,1,1,2,41,85.81,2.9,71.31,MQ,OTU-7133,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_19,3300025877,2543503,87,53464,0,1,1,43,96.24,2.17,85.39,MQ,OTU-17558,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__TTA-H9;g__TTA-H9;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_12,3300025877,3040899,84,69686,0,1,0,39,91.9,3.81,72.85,MQ,OTU-14572,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_13,3300025877,2993659,305,13003,1,1,1,41,88.42,1.95,78.67,MQ,OTU-6695,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Dermatophilaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_17,3300025877,2656889,120,34340,0,2,2,36,98.31,1.93,88.66,MQ,OTU-3294,d__Bacteria;p__Thermotogota;c__Thermotogae;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_70,3300025877,411423,59,8119,1,0,0,27,56.2,0.56,53.4,MQ,OTU-11567,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA917;g__UBA1359;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_58,3300025877,576366,51,16886,2,1,1,39,57.92,0,57.92,MQ,OTU-16626,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA917;g__UBA1359;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_4,3300025877,3484058,187,27951,1,0,0,34,96.49,2.37,84.64,MQ,OTU-8380,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Dokdonella;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_6,3300025877,3433729,383,11439,0,0,0,34,84.19,4.27,62.84,MQ,OTU-16196,d__Bacteria;p__Acidobacteriota;c__Luteitaleia;o__Luteitaleales;f__UBA2999;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025877_8,3300025877,3117305,134,31748,1,0,1,36,84.21,3.04,69.01,MQ,OTU-13920,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA8199;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.68,41.84
3300025730_67,3300025730,1425565,67,28173,0,1,1,21,56.77,1.29,50.32,MQ,OTU-13124,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_25,3300025730,3461981,48,103199,0,2,0,44,97.31,3.33,80.66,MQ,OTU-6216,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__6E;s__GCA_002304925.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_24,3300025730,3469235,236,25261,1,1,1,52,82.18,4.58,59.28,MQ,OTU-7999,d__Bacteria;p__Myxococcota;c__UBA9042;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_20,3300025730,3648006,114,50596,0,2,0,43,86.97,3.18,71.07,MQ,OTU-15326,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_28,3300025730,3366140,250,22937,1,0,0,39,90.13,3.23,73.98,MQ,OTU-11345,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__GCA_002316295.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_63,3300025730,1458084,49,67258,1,2,2,31,65.69,1.96,55.89,MQ,OTU-5047,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_65,3300025730,1472379,244,6234,0,0,0,35,66.65,1.76,57.85,MQ,OTU-8813,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__DTU049;s__DTU049 sp1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_64,3300025730,1488357,67,63431,1,1,1,46,86.52,4.97,61.67,MQ,OTU-7354,d__Archaea;p__Euryarchaeota;c__Thermococci;o__Methanofastidiosales;f__Methanofastidiosaceae;g__Methanofastidiosum;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_69,3300025730,1115989,127,13270,0,0,0,34,67.21,0,67.21,MQ,OTU-7202,d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_3,3300025730,6089751,474,18227,1,0,0,44,89.55,3.22,73.45,MQ,OTU-535,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_6,3300025730,5278614,238,35639,0,1,1,35,93.21,3.72,74.61,MQ,OTU-7345,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA8199;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_53,3300025730,1959539,281,7743,1,1,1,28,66.54,1.29,60.09,MQ,OTU-9629,d__Bacteria;p__Desulfobacterota_B;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_4,3300025730,6076394,72,141679,2,0,0,44,98.86,3.41,81.81,MQ,OTU-15779,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SG8-4;g__PLanc-01;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_44,3300025730,2500334,139,29216,1,1,1,31,81.67,2.86,67.37,MQ,OTU-17757,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__SR-FBR-E99;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_47,3300025730,2437962,80,44903,0,2,2,36,81.36,3.08,65.96,MQ,OTU-3294,d__Bacteria;p__Thermotogota;c__Thermotogae;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_46,3300025730,2488669,186,20006,0,0,0,32,81.94,4.62,58.84,MQ,OTU-6542,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA8958;g__UBA8958;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_40,3300025730,2656218,322,10365,1,1,2,27,86.95,2.3,75.45,MQ,OTU-3540,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__ML635J-15;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_43,3300025730,2474422,119,33369,1,1,1,39,94.96,4.57,72.11,HQ,OTU-15849,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA1402;g__UBA1402;s__GCA_002305085.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_42,3300025730,2605124,127,38361,0,1,0,41,96.51,2.69,83.06,MQ,OTU-17558,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__TTA-H9;g__TTA-H9;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_48,3300025730,2325362,171,24424,1,2,2,42,91.54,0.58,88.64,HQ,OTU-6545,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA10946;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_80,3300025730,706545,95,8353,1,1,1,31,61.42,0,61.42,MQ,OTU-9450,d__Bacteria;p__Patescibacteria;c__ABY1;o__UBA2169;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_88,3300025730,609740,68,10497,0,1,1,33,63.64,1.88,54.24,MQ,OTU-9590,d__Bacteria;p__Patescibacteria;c__WWE3;o__UBA101185;f__UBA10185;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_31,3300025730,3167511,76,66264,1,1,1,46,92.9,3.87,73.55,HQ,OTU-1818,d__Bacteria;p__Desulfobacterota_B;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__UBA5609;s__GCA_002418945.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_33,3300025730,3138360,157,26016,1,0,0,36,82.18,3.04,66.98,MQ,OTU-13920,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA8199;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_35,3300025730,3028571,90,88296,1,1,2,45,95.48,2.58,82.58,HQ,OTU-8208,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_36,3300025730,3008749,20,240047,1,1,1,46,96.13,4.19,75.18,HQ,OTU-7525,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA2192;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_18,3300025730,3779717,545,8043,2,1,1,47,78.26,4.2,57.26,MQ,OTU-7143,d__Bacteria;p__Desulfobacterota_B;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_13,3300025730,4154250,385,14366,1,0,0,40,92.7,0.66,89.4,MQ,OTU-1799,d__Bacteria;p__OLB16;c__OLB16;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_16,3300025730,3899075,461,10759,1,0,0,29,78.2,1.08,72.8,MQ,OTU-17187,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_10,3300025730,4502550,69,126738,1,1,1,47,96.15,1.71,87.6,HQ,OTU-17185,d__Bacteria;p__Acidobacteriota;c__UBA6911;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_17,3300025730,3848911,81,59297,1,1,1,40,84.75,0.85,80.5,MQ,OTU-17188,d__Bacteria;p__UBP7;c__;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_76,3300025730,738670,140,5492,1,1,1,16,59.69,0.04,59.49,MQ,OTU-16246,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata_A;o__Methanomassiliicoccales;f__UBA472;g__UBA472;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_56,3300025730,1850125,69,51769,1,1,1,45,96.43,0,96.43,HQ,OTU-15920,d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_54,3300025730,1878826,113,23880,1,1,1,43,87.73,3.64,69.53,MQ,OTU-16567,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__49-20;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_55,3300025730,1886391,122,26095,1,3,1,41,82.13,1.24,75.93,MQ,OTU-5309,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA1179;s__UBA1179 sp1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_52,3300025730,2011716,20,127564,0,2,0,44,98.9,0,98.9,MQ,OTU-15924,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_51,3300025730,2155138,226,11607,1,1,1,34,83.34,3.41,66.29,MQ,OTU-15956,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__GCA_001604235.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_58,3300025730,1673367,36,72217,1,1,1,41,86.14,1.08,80.74,MQ,OTU-14012,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA10015;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025730_59,3300025730,1641660,38,94923,0,0,0,35,67.03,0,67.03,MQ,OTU-16464,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA4175;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-90.43,41.53
3300025855_9,3300025855,4451196,33,214058,2,1,1,41,90.05,3.3,73.55,HQ,OTU-16900,d__Bacteria;p__KSB1;c__UBA2214;o__UBA2214;f__UBA2214;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_88,3300025855,670358,27,53367,1,1,1,40,62.78,0,62.78,MQ,OTU-368,d__Bacteria;p__Patescibacteria;c__ABY1;o__Kuenenbacterales;f__UBA2196;g__UBA2196;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_71,3300025855,928121,40,39670,1,1,0,51,68.81,0.99,63.86,MQ,OTU-10982,d__Bacteria;p__Patescibacteria;c__ABY1;o__Kuenenbacterales;f__UBA2196;g__1-14-0-10-36-11;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_72,3300025855,921890,59,24760,1,1,1,46,76.1,2.25,64.85,MQ,OTU-1730,d__Bacteria;p__Patescibacteria;c__ABY1;o__Magasanikibacterales;f__UBA922;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_73,3300025855,910923,153,6222,1,1,1,18,51.83,0,51.83,MQ,OTU-9352,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_6,3300025855,6012999,452,19913,1,0,1,26,91.29,2.85,77.04,MQ,OTU-4423,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA10441;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_2,3300025855,7133239,191,69726,1,1,1,41,95.27,2.03,85.12,HQ,OTU-4427,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_3,3300025855,6878538,425,22984,1,1,2,40,87.64,3.7,69.14,MQ,OTU-15944,d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_8,3300025855,4711891,367,17530,1,1,2,39,94.07,3.62,75.97,HQ,OTU-4432,d__Bacteria;p__Riflebacteria;c__UBA8953;o__UBA8953;f__UBA8953;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_52,3300025855,1751541,291,6336,0,0,0,30,60.22,0.21,59.17,MQ,OTU-7934,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__UBA4085;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_50,3300025855,1726000,131,18178,0,2,2,32,77.12,1.46,69.82,MQ,OTU-8879,d__Bacteria;p__Thermotogota;c__Thermotogae;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_51,3300025855,1689095,260,7271,0,0,0,24,72.14,0.35,70.39,MQ,OTU-9039,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_39,3300025855,2596628,109,45035,1,1,1,38,94.38,2.25,83.13,MQ,OTU-480,d__Bacteria;p__Goldbacteria-1;c__Goldbacteria-1;o__Goldbacteria-1;f__Goldbacteria-1;g__Goldbacteria-1;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_35,3300025855,2779298,39,145609,0,1,1,34,96.55,1.71,88,MQ,OTU-482,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_37,3300025855,2722347,414,7359,0,0,0,16,60.52,0,60.52,MQ,OTU-483,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_74,3300025855,800162,115,7634,0,0,0,34,78.16,4.49,55.71,MQ,OTU-12301,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_16,3300025855,3626868,113,57563,3,3,1,45,99.52,4.14,78.82,HQ,OTU-17927,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_17,3300025855,3620586,295,18149,1,0,0,32,84.42,2.75,70.67,MQ,OTU-7884,d__Bacteria;p__KSB1;c__UBA2214;o__UBA2214;f__UBA2214;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_15,3300025855,3700353,227,23682,0,1,1,33,91.31,4.3,69.81,MQ,OTU-17447,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA12170;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_10,3300025855,4338021,332,20526,0,0,0,30,74.96,2.89,60.51,MQ,OTU-15948,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhizobacter;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_11,3300025855,4290770,113,63775,1,1,1,43,95.7,1.61,87.65,HQ,OTU-17932,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_19,3300025855,3473781,73,122104,0,1,0,40,96.77,3.76,77.97,MQ,OTU-6216,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__6E;s__GCA_002304925.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_42,3300025855,2296893,114,26551,1,2,0,45,91.21,3.3,74.71,MQ,OTU-6473,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA1060;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_96,3300025855,544344,20,44009,1,1,1,43,57.84,0,57.84,MQ,OTU-296,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Portnoybacterales;f__RBG-13-40-8-A;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_91,3300025855,613535,82,10258,0,0,0,24,69.1,0.11,68.55,MQ,OTU-15406,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_140,3300025855,905580,1,905580,1,1,1,45,62.38,0,62.38,MQ,OTU-11808,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__Collierbacteraceae;g__UBA2277;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_67,3300025855,1005744,13,121468,2,1,1,44,68.06,2.19,57.11,MQ,OTU-10488,d__Bacteria;p__Patescibacteria;c__ABY1;o__Falkowbacterales;f__UBA12075;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_49,3300025855,1880367,34,102875,0,0,1,28,82.1,1.19,76.15,MQ,OTU-16494,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_48,3300025855,1894131,84,36290,2,1,1,26,87.51,0.21,86.46,MQ,OTU-15840,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_40,3300025855,2254579,340,7435,0,1,1,33,78.93,1.22,72.83,MQ,OTU-9842,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA12059;g__UBA5200;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_44,3300025855,2146932,137,26073,1,0,1,43,89.56,3.3,73.06,MQ,OTU-13037,d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacter;s__Fermentibacter daniensis,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_46,3300025855,1974052,272,8740,1,0,0,33,77.67,4.37,55.82,MQ,OTU-13234,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_23,3300025855,3073663,251,18189,0,0,0,45,89.09,3.16,73.29,MQ,OTU-9175,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA6669;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_27,3300025855,3101354,562,5623,1,0,0,28,55.19,0.99,50.24,MQ,OTU-13561,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1946;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
3300025855_25,3300025855,3187366,323,12568,1,1,1,34,86.41,4.72,62.81,MQ,OTU-9181,d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-87.64,41.12
