locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
FCNOHOGK_04149,CDS,516,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04150,CDS,675,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04151,CDS,570,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04152,CDS,1080,ftsA_2,,,Cell division protein FtsA,UW5-IIA
FCNOHOGK_04153,CDS,2415,mrcA_2,,COG5009,Penicillin-binding protein 1A,UW5-IIA
FCNOHOGK_04154,CDS,198,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04155,CDS,1803,msbA,7.5.2.6,COG1132,Lipid A export ATP-binding/permease protein MsbA,UW5-IIA
FCNOHOGK_04156,CDS,1437,kdkA,2.7.1.166,,3-deoxy-D-manno-octulosonic acid kinase,UW5-IIA
FCNOHOGK_04157,CDS,825,rfaP,2.7.1.-,,Lipopolysaccharide core heptose(I) kinase RfaP,UW5-IIA
FCNOHOGK_04158,CDS,1122,rfaG,2.4.-.-,,Lipopolysaccharide core biosynthesis protein RfaG,UW5-IIA
FCNOHOGK_04159,CDS,867,lpxL_2,2.3.1.241,COG1560,Lipid A biosynthesis lauroyltransferase,UW5-IIA
FCNOHOGK_04160,CDS,1167,metK,2.5.1.6,,S-adenosylmethionine synthase,UW5-IIA
FCNOHOGK_04161,CDS,1233,,3.1.4.-,COG2206,Cyclic di-GMP phosphodiesterase,UW5-IIA
FCNOHOGK_04162,CDS,552,petA_3,7.1.1.8,COG0723,Ubiquinol-cytochrome c reductase iron-sulfur subunit,UW5-IIA
FCNOHOGK_04163,CDS,1629,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04164,CDS,375,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04165,CDS,150,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04166,CDS,390,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04167,CDS,474,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04168,CDS,909,eamA_2,,COG0697,putative amino-acid metabolite efflux pump,UW5-IIA
FCNOHOGK_04169,CDS,1134,btuD_13,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,UW5-IIA
FCNOHOGK_04170,CDS,663,modB_2,,COG4149,Molybdenum transport system permease protein ModB,UW5-IIA
FCNOHOGK_04171,CDS,765,modA_2,,COG0725,Molybdate-binding protein ModA,UW5-IIA
FCNOHOGK_04172,CDS,282,hprA,1.1.1.29,COG1052,Glycerate dehydrogenase,UW5-IIA
FCNOHOGK_04173,CDS,699,gabD,1.2.1.79,COG1012,Succinate-semialdehyde dehydrogenase [NADP(+)] GabD,UW5-IIA
FCNOHOGK_04174,CDS,780,xynR,,COG1414,HTH-type transcriptional regulator XynR,UW5-IIA
FCNOHOGK_04175,CDS,783,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04176,CDS,864,eamA_3,,COG0697,putative amino-acid metabolite efflux pump,UW5-IIA
FCNOHOGK_04177,CDS,555,ruvC,3.1.22.4,COG0817,Crossover junction endodeoxyribonuclease RuvC,UW5-IIA
FCNOHOGK_04178,CDS,576,ruvA,3.6.4.12,COG0632,Holliday junction ATP-dependent DNA helicase RuvA,UW5-IIA
FCNOHOGK_04179,CDS,1086,ydiK_4,,COG0628,Putative transport protein YdiK,UW5-IIA
FCNOHOGK_04180,CDS,1065,ruvB_2,3.6.4.12,COG2255,Holliday junction ATP-dependent DNA helicase RuvB,UW5-IIA
FCNOHOGK_04181,CDS,444,ybgC,3.1.2.-,COG0824,Acyl-CoA thioesterase YbgC,UW5-IIA
FCNOHOGK_04182,CDS,678,tolQ_3,,COG0811,Tol-Pal system protein TolQ,UW5-IIA
FCNOHOGK_04183,CDS,405,exbD_3,,COG0848,Biopolymer transport protein ExbD,UW5-IIA
FCNOHOGK_04184,CDS,1059,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04185,CDS,912,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04186,CDS,1293,tolB_4,,COG0823,Tol-Pal system protein TolB,UW5-IIA
FCNOHOGK_04187,CDS,531,pal_8,,COG2885,Peptidoglycan-associated lipoprotein,UW5-IIA
FCNOHOGK_04188,CDS,795,cpoB,,,Cell division coordinator CpoB,UW5-IIA
FCNOHOGK_04189,CDS,660,queE,4.3.99.3,COG0602,7-carboxy-7-deazaguanine synthase,UW5-IIA
FCNOHOGK_04190,CDS,363,,,,Cyclic diguanosine monophosphate-binding protein,UW5-IIA
FCNOHOGK_04191,CDS,1290,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04192,CDS,906,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04193,CDS,3861,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04194,CDS,780,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04195,CDS,426,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04196,CDS,2202,ltxB_3,7.4.2.5,COG2274,Leukotoxin export ATP-binding protein LtxB,UW5-IIA
FCNOHOGK_04197,CDS,1503,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04198,CDS,612,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04199,CDS,1731,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04200,CDS,2190,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04201,CDS,1938,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04202,CDS,639,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04203,CDS,1569,bepC,,,Outer membrane efflux protein BepC,UW5-IIA
FCNOHOGK_04204,CDS,915,gltI_5,,COG0834,Glutamate/aspartate import solute-binding protein,UW5-IIA
FCNOHOGK_04205,CDS,465,pasT,,COG2867,Persistence and stress-resistance toxin PasT,UW5-IIA
FCNOHOGK_04206,CDS,1848,glnS,6.1.1.18,COG0008,Glutamine--tRNA ligase,UW5-IIA
FCNOHOGK_04207,CDS,354,yfgD,,COG1393,putative protein YfgD,UW5-IIA
FCNOHOGK_04208,CDS,612,IMPDH_3,1.1.1.205,,Inosine-5'-monophosphate dehydrogenase,UW5-IIA
FCNOHOGK_04209,CDS,1206,macB_4,3.6.3.-,COG0577,Macrolide export ATP-binding/permease protein MacB,UW5-IIA
FCNOHOGK_04210,CDS,636,yfcG_2,1.8.4.-,COG0625,Disulfide-bond oxidoreductase YfcG,UW5-IIA
FCNOHOGK_04211,CDS,1200,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04212,CDS,1440,lpdV,1.8.1.4,COG1249,Dihydrolipoyl dehydrogenase,UW5-IIA
FCNOHOGK_04213,CDS,1491,norR_3,,,Anaerobic nitric oxide reductase transcription regulator NorR,UW5-IIA
FCNOHOGK_04214,CDS,126,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04215,CDS,1401,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04216,CDS,900,dmlR_5,,,HTH-type transcriptional regulator DmlR,UW5-IIA
FCNOHOGK_04217,CDS,288,,,,IS3 family transposase ISAfe17,UW5-IIA
FCNOHOGK_04218,CDS,978,pkwA,2.7.11.1,,putative serine/threonine-protein kinase PkwA,UW5-IIA
FCNOHOGK_04219,CDS,1341,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04220,CDS,651,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04221,CDS,1329,pyrC_2,3.5.2.3,COG0044,Dihydroorotase,UW5-IIA
FCNOHOGK_04222,CDS,561,ccmM,,COG0663,Carbon dioxide concentrating mechanism protein CcmM,UW5-IIA
FCNOHOGK_04223,CDS,582,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04224,CDS,1926,thrS_2,6.1.1.3,COG0441,Threonine--tRNA ligase,UW5-IIA
FCNOHOGK_04225,CDS,252,yidD,,COG0759,Putative membrane protein insertion efficiency factor,UW5-IIA
FCNOHOGK_04226,CDS,1398,cysS_2,6.1.1.16,COG0215,Cysteine--tRNA ligase,UW5-IIA
FCNOHOGK_04227,CDS,1107,yjiA_3,3.6.-.-,COG0523,P-loop guanosine triphosphatase YjiA,UW5-IIA
FCNOHOGK_04228,CDS,174,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04229,CDS,420,dksA_3,,COG1734,RNA polymerase-binding transcription factor DksA,UW5-IIA
FCNOHOGK_04230,CDS,1233,yciC,,COG0523,Putative metal chaperone YciC,UW5-IIA
FCNOHOGK_04231,CDS,429,hisI_3,3.5.4.19,,Phosphoribosyl-AMP cyclohydrolase,UW5-IIA
FCNOHOGK_04232,CDS,546,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04233,CDS,210,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04234,CDS,1923,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04235,CDS,858,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04236,CDS,327,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04237,CDS,1569,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04238,CDS,261,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04239,CDS,939,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04240,CDS,1209,macB_5,3.6.3.-,COG0577,Macrolide export ATP-binding/permease protein MacB,UW5-IIA
FCNOHOGK_04241,CDS,726,yknY_5,3.6.3.-,COG1136,putative ABC transporter ATP-binding protein YknY,UW5-IIA
FCNOHOGK_04242,CDS,1161,macA_2,,COG0845,Macrolide export protein MacA,UW5-IIA
FCNOHOGK_04243,CDS,1986,rep,3.6.4.12,COG0210,ATP-dependent DNA helicase Rep,UW5-IIA
FCNOHOGK_04244,CDS,354,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04245,CDS,2310,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04246,CDS,1122,yhcG_3,3.1.-.-,COG4804,Putative nuclease YhcG,UW5-IIA
FCNOHOGK_04247,CDS,1428,hsdS,,COG0732,Type-1 restriction enzyme EcoKI specificity protein,UW5-IIA
FCNOHOGK_04248,CDS,642,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04249,CDS,1062,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04250,CDS,3036,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04251,CDS,780,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04252,CDS,414,,2.3.1.-,,Acetyltransferase,UW5-IIA
FCNOHOGK_04253,CDS,1632,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04254,CDS,447,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04255,tRNA,77,,,,tRNA-Arg(ccg),UW5-IIA
FCNOHOGK_04256,CDS,714,dsbC,,COG1651,putative thiol:disulfide interchange protein DsbC,UW5-IIA
FCNOHOGK_04257,CDS,1170,ubiI,1.14.13.240,COG0654,2-octaprenylphenol hydroxylase,UW5-IIA
FCNOHOGK_04258,CDS,381,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04259,CDS,318,psiF,,,Phosphate starvation-inducible protein PsiF,UW5-IIA
FCNOHOGK_04260,CDS,945,hprK,2.7.11.-,COG1493,HPr kinase/phosphorylase,UW5-IIA
FCNOHOGK_04261,CDS,495,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04262,CDS,333,hpf_3,,COG1544,Ribosome hibernation promoting factor,UW5-IIA
FCNOHOGK_04263,CDS,1428,rpoN,,COG1508,RNA polymerase sigma-54 factor,UW5-IIA
FCNOHOGK_04264,CDS,735,lptB_3,3.6.3.-,COG1137,Lipopolysaccharide export system ATP-binding protein LptB,UW5-IIA
FCNOHOGK_04265,CDS,450,recX,,COG2137,Regulatory protein RecX,UW5-IIA
FCNOHOGK_04266,CDS,1017,recA,,COG0468,Protein RecA,UW5-IIA
FCNOHOGK_04267,CDS,2001,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04268,CDS,510,pncC,3.5.1.42,COG1546,Nicotinamide-nucleotide amidohydrolase PncC,UW5-IIA
FCNOHOGK_04269,CDS,486,pgpA,3.1.3.27,COG1267,Phosphatidylglycerophosphatase A,UW5-IIA
FCNOHOGK_04270,CDS,966,thiL,2.7.4.16,COG0611,Thiamine-monophosphate kinase,UW5-IIA
FCNOHOGK_04271,CDS,495,nusB,,,Transcription antitermination protein NusB,UW5-IIA
FCNOHOGK_04272,CDS,516,ribH,2.5.1.78,COG0054,"6,7-dimethyl-8-ribityllumazine synthase",UW5-IIA
FCNOHOGK_04273,CDS,1134,ribBA,,COG0108,Riboflavin biosynthesis protein RibBA,UW5-IIA
FCNOHOGK_04274,CDS,990,rcsC_17,2.7.13.3,,Sensor histidine kinase RcsC,UW5-IIA
FCNOHOGK_04275,CDS,450,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04276,CDS,915,gloB_4,3.1.2.6,,Hydroxyacylglutathione hydrolase,UW5-IIA
FCNOHOGK_04277,CDS,186,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04278,CDS,225,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04279,CDS,933,liuE,4.1.3.26,COG0119,3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase,UW5-IIA
FCNOHOGK_04280,CDS,2043,accA1_2,,COG4770,Acetyl-/propionyl-coenzyme A carboxylase alpha chain,UW5-IIA
FCNOHOGK_04281,CDS,795,echA8_4,4.2.1.17,COG1024,putative enoyl-CoA hydratase echA8,UW5-IIA
FCNOHOGK_04282,CDS,1620,,2.1.3.1,COG4799,Methylmalonyl-CoA carboxyltransferase 12S subunit,UW5-IIA
FCNOHOGK_04283,CDS,603,nsaD,5.99.1.4,,2-hydroxychromene-2-carboxylate isomerase,UW5-IIA
FCNOHOGK_04284,CDS,1152,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04285,CDS,447,,3.1.2.-,COG2050,Putative esterase,UW5-IIA
FCNOHOGK_04286,CDS,1137,mmgC_2,1.3.99.-,COG1960,Acyl-CoA dehydrogenase,UW5-IIA
FCNOHOGK_04287,CDS,945,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04288,CDS,1146,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04289,CDS,1164,acdA_2,1.3.99.-,COG1960,Acyl-CoA dehydrogenase,UW5-IIA
FCNOHOGK_04290,CDS,492,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04291,CDS,1071,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04292,CDS,1704,phaC_2,2.3.1.-,COG3243,Poly(3-hydroxyalkanoate) polymerase subunit PhaC,UW5-IIA
FCNOHOGK_04293,CDS,1167,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04294,CDS,390,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04295,CDS,849,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04296,CDS,510,,2.7.7.70,COG2870,D-beta-D-heptose 1-phosphate adenylyltransferase,UW5-IIA
FCNOHOGK_04297,CDS,252,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04298,CDS,825,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04299,CDS,957,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04300,CDS,1200,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04301,CDS,426,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04302,CDS,741,ubiE,2.1.1.163,COG2226,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE,UW5-IIA
FCNOHOGK_04303,CDS,912,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04304,CDS,576,ubiJ_2,,,Ubiquinone biosynthesis accessory factor UbiJ,UW5-IIA
FCNOHOGK_04305,CDS,423,atpC,,COG0355,ATP synthase epsilon chain,UW5-IIA
FCNOHOGK_04306,CDS,1401,atpD1,7.1.2.2,,ATP synthase subunit beta 1,UW5-IIA
FCNOHOGK_04307,CDS,864,atpG_2,,COG0224,ATP synthase gamma chain,UW5-IIA
FCNOHOGK_04308,CDS,1539,atpA_2,7.1.2.2,COG0056,ATP synthase subunit alpha,UW5-IIA
FCNOHOGK_04309,CDS,537,atpH_1,,COG0712,ATP synthase subunit delta,UW5-IIA
FCNOHOGK_04310,CDS,471,atpF_2,,COG0711,ATP synthase subunit b,UW5-IIA
FCNOHOGK_04311,CDS,276,atpH_2,,,ATP synthase subunit c,UW5-IIA
FCNOHOGK_04312,CDS,771,atpB_2,,COG0356,ATP synthase subunit a,UW5-IIA
FCNOHOGK_04313,CDS,363,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04314,CDS,840,parB,,COG1475,putative chromosome-partitioning protein ParB,UW5-IIA
FCNOHOGK_04315,CDS,852,parA_2,,,Chromosome partitioning protein ParA,UW5-IIA
FCNOHOGK_04316,CDS,648,rsmG,2.1.1.170,COG0357,Ribosomal RNA small subunit methyltransferase G,UW5-IIA
FCNOHOGK_04317,CDS,1917,mnmG,,COG0445,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG,UW5-IIA
FCNOHOGK_04318,CDS,1209,nifS_2,2.8.1.7,COG1104,Cysteine desulfurase NifS,UW5-IIA
FCNOHOGK_04319,CDS,885,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04320,CDS,327,erpA_2,,COG0316,Iron-sulfur cluster insertion protein ErpA,UW5-IIA
FCNOHOGK_04321,CDS,297,fdxB,,COG1145,Ferredoxin-3,UW5-IIA
FCNOHOGK_04322,CDS,210,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04323,CDS,486,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04324,CDS,435,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04325,CDS,420,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04326,CDS,1407,nifK_2,1.18.6.1,,Nitrogenase molybdenum-iron protein beta chain,UW5-IIA
FCNOHOGK_04327,CDS,1437,nifD,1.18.6.1,COG2710,Nitrogenase molybdenum-iron protein alpha chain,UW5-IIA
FCNOHOGK_04328,CDS,534,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04329,CDS,1128,frbC,2.3.3.19,,2-phosphonomethylmalate synthase,UW5-IIA
FCNOHOGK_04330,CDS,528,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04331,CDS,315,nifW,,,Nitrogenase-stabilizing/protective protein NifW,UW5-IIA
FCNOHOGK_04332,CDS,462,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04333,CDS,702,prsA_2,5.2.1.8,,Foldase protein PrsA,UW5-IIA
FCNOHOGK_04334,CDS,1584,tycC,,,Tyrocidine synthase 3,UW5-IIA
FCNOHOGK_04335,CDS,1503,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04336,CDS,255,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04337,CDS,360,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04338,CDS,267,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04339,CDS,618,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04340,CDS,2397,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04341,CDS,339,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04342,CDS,195,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04343,CDS,372,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04344,CDS,405,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04345,CDS,675,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04346,CDS,1518,nifB,4.-.-.-,COG0535,FeMo cofactor biosynthesis protein NifB,UW5-IIA
FCNOHOGK_04347,CDS,279,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04348,CDS,492,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04349,CDS,447,fprA,1.-.-.-,COG0426,Type A flavoprotein fprA,UW5-IIA
FCNOHOGK_04350,CDS,288,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04351,CDS,375,fesII,,,Protein FeSII,UW5-IIA
FCNOHOGK_04352,CDS,912,draG,3.2.2.24,COG1397,ADP-ribosyl-[dinitrogen reductase] glycohydrolase,UW5-IIA
FCNOHOGK_04353,CDS,471,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04354,CDS,1170,nqrA,7.2.1.1,COG1726,Na(+)-translocating NADH-quinone reductase subunit A,UW5-IIA
FCNOHOGK_04355,CDS,1218,nqrB,7.2.1.1,COG1805,Na(+)-translocating NADH-quinone reductase subunit B,UW5-IIA
FCNOHOGK_04356,CDS,807,nqrC,7.2.1.1,COG2869,Na(+)-translocating NADH-quinone reductase subunit C,UW5-IIA
FCNOHOGK_04357,CDS,681,nqrD,7.2.1.1,COG1347,Na(+)-translocating NADH-quinone reductase subunit D,UW5-IIA
FCNOHOGK_04358,CDS,609,nqrE,7.2.1.1,COG2209,Na(+)-translocating NADH-quinone reductase subunit E,UW5-IIA
FCNOHOGK_04359,CDS,1224,nqrF_3,7.2.1.1,COG2871,Na(+)-translocating NADH-quinone reductase subunit F,UW5-IIA
FCNOHOGK_04360,CDS,3861,sasA_23,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW5-IIA
FCNOHOGK_04361,CDS,576,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04362,CDS,399,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04363,CDS,858,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04364,CDS,246,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04365,CDS,396,vapC,3.1.-.-,,tRNA(fMet)-specific endonuclease VapC,UW5-IIA
FCNOHOGK_04366,CDS,801,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04367,CDS,858,,,,hypothetical protein,UW5-IIA
FCNOHOGK_04368,CDS,564,ahpC_2,1.11.1.15,COG0450,Alkyl hydroperoxide reductase C,UW5-IIA
FCNOHOGK_04369,CDS,1560,ahpF_2,1.8.1.-,COG3634,Alkyl hydroperoxide reductase subunit F,UW5-IIA
FCNOHOGK_04370,CDS,351,,,,hypothetical protein,UW5-IIA
POCFKNDN_00001,CDS,663,,,,hypothetical protein,UW6-IIC
POCFKNDN_00002,CDS,1308,xerC_1,,,Tyrosine recombinase XerC,UW6-IIC
POCFKNDN_00003,CDS,279,higB,3.1.-.-,,Endoribonuclease HigB,UW6-IIC
POCFKNDN_00004,CDS,288,yddM_1,,COG3093,putative HTH-type transcriptional regulator YddM,UW6-IIC
POCFKNDN_00005,CDS,1215,,,,hypothetical protein,UW6-IIC
POCFKNDN_00006,CDS,342,,,,hypothetical protein,UW6-IIC
POCFKNDN_00007,CDS,144,,,,hypothetical protein,UW6-IIC
POCFKNDN_00008,CDS,2004,,,,hypothetical protein,UW6-IIC
POCFKNDN_00009,CDS,1230,,,,hypothetical protein,UW6-IIC
POCFKNDN_00010,CDS,1260,intA_1,,COG0582,Prophage integrase IntA,UW6-IIC
POCFKNDN_00011,CDS,1137,,,COG3177,putative protein,UW6-IIC
POCFKNDN_00012,CDS,327,,,,hypothetical protein,UW6-IIC
POCFKNDN_00013,CDS,438,,,,hypothetical protein,UW6-IIC
POCFKNDN_00014,CDS,708,,,,hypothetical protein,UW6-IIC
POCFKNDN_00015,CDS,534,,,,hypothetical protein,UW6-IIC
POCFKNDN_00016,CDS,303,,,,hypothetical protein,UW6-IIC
POCFKNDN_00017,CDS,237,,,,hypothetical protein,UW6-IIC
POCFKNDN_00018,CDS,2985,,,,hypothetical protein,UW6-IIC
POCFKNDN_00019,CDS,564,,,,hypothetical protein,UW6-IIC
POCFKNDN_00020,CDS,897,,,,hypothetical protein,UW6-IIC
POCFKNDN_00021,CDS,207,,,,hypothetical protein,UW6-IIC
POCFKNDN_00022,CDS,612,,,,hypothetical protein,UW6-IIC
POCFKNDN_00023,CDS,1797,,,,hypothetical protein,UW6-IIC
POCFKNDN_00024,CDS,279,,,,hypothetical protein,UW6-IIC
POCFKNDN_00025,CDS,498,,,,hypothetical protein,UW6-IIC
POCFKNDN_00026,CDS,2145,,,,hypothetical protein,UW6-IIC
POCFKNDN_00027,CDS,1623,,,,hypothetical protein,UW6-IIC
POCFKNDN_00028,CDS,468,,,,hypothetical protein,UW6-IIC
POCFKNDN_00029,CDS,249,,,,hypothetical protein,UW6-IIC
POCFKNDN_00030,CDS,1368,,,,hypothetical protein,UW6-IIC
POCFKNDN_00031,CDS,786,,,,hypothetical protein,UW6-IIC
POCFKNDN_00032,CDS,666,,,,hypothetical protein,UW6-IIC
POCFKNDN_00033,CDS,885,,,,hypothetical protein,UW6-IIC
POCFKNDN_00034,CDS,363,xre,,COG1396,HTH-type transcriptional regulator Xre,UW6-IIC
POCFKNDN_00035,CDS,966,,,,hypothetical protein,UW6-IIC
POCFKNDN_00036,CDS,516,,,,hypothetical protein,UW6-IIC
POCFKNDN_00037,CDS,939,,,,hypothetical protein,UW6-IIC
POCFKNDN_00038,CDS,726,,,,hypothetical protein,UW6-IIC
POCFKNDN_00039,CDS,495,,,,IS982 family transposase ISNeu2,UW6-IIC
POCFKNDN_00040,CDS,1203,,,,hypothetical protein,UW6-IIC
POCFKNDN_00041,CDS,678,,,,hypothetical protein,UW6-IIC
POCFKNDN_00042,CDS,1449,,,,putative protein/MSMEI_1241,UW6-IIC
POCFKNDN_00043,CDS,690,,,,hypothetical protein,UW6-IIC
POCFKNDN_00044,CDS,1203,,,,hypothetical protein,UW6-IIC
POCFKNDN_00045,CDS,786,,,,hypothetical protein,UW6-IIC
POCFKNDN_00046,CDS,822,,,,hypothetical protein,UW6-IIC
POCFKNDN_00047,CDS,1779,dsbD,1.8.1.8,COG4232,Thiol:disulfide interchange protein DsbD,UW6-IIC
POCFKNDN_00048,CDS,324,cutA,,COG1324,Divalent-cation tolerance protein CutA,UW6-IIC
POCFKNDN_00049,CDS,2373,,,,hypothetical protein,UW6-IIC
POCFKNDN_00050,CDS,1149,,,,hypothetical protein,UW6-IIC
POCFKNDN_00051,CDS,222,,,,hypothetical protein,UW6-IIC
POCFKNDN_00052,CDS,558,,,COG3385,IS4 family transposase ISRso13,UW6-IIC
POCFKNDN_00053,CDS,249,,,,hypothetical protein,UW6-IIC
POCFKNDN_00054,CDS,174,,,,hypothetical protein,UW6-IIC
POCFKNDN_00055,CDS,432,,,,hypothetical protein,UW6-IIC
POCFKNDN_00056,CDS,642,,,,hypothetical protein,UW6-IIC
POCFKNDN_00057,CDS,1374,,,,hypothetical protein,UW6-IIC
POCFKNDN_00058,CDS,1128,,,,hypothetical protein,UW6-IIC
POCFKNDN_00059,CDS,327,,,,hypothetical protein,UW6-IIC
POCFKNDN_00060,CDS,612,,,COG3039,IS5 family transposase ISBmu2,UW6-IIC
POCFKNDN_00061,CDS,1527,,,,hypothetical protein,UW6-IIC
POCFKNDN_00062,CDS,1059,,,,hypothetical protein,UW6-IIC
POCFKNDN_00063,CDS,147,,,,hypothetical protein,UW6-IIC
POCFKNDN_00064,CDS,1959,glgE1,2.4.99.16,COG0366,"Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase 1",UW6-IIC
POCFKNDN_00065,CDS,1212,glgM,2.4.1.342,COG0438,Alpha-maltose-1-phosphate synthase,UW6-IIC
POCFKNDN_00066,CDS,678,tsaB,,COG1214,tRNA threonylcarbamoyladenosine biosynthesis protein TsaB,UW6-IIC
POCFKNDN_00067,CDS,480,rimI,2.3.1.266,COG0456,[Ribosomal protein S18]-alanine N-acetyltransferase,UW6-IIC
POCFKNDN_00068,CDS,861,,,,hypothetical protein,UW6-IIC
POCFKNDN_00069,CDS,651,lemA,,COG1704,Protein LemA,UW6-IIC
POCFKNDN_00070,CDS,843,,,,hypothetical protein,UW6-IIC
POCFKNDN_00071,CDS,498,,,,hypothetical protein,UW6-IIC
POCFKNDN_00072,CDS,555,,,,hypothetical protein,UW6-IIC
POCFKNDN_00073,CDS,981,,,,hypothetical protein,UW6-IIC
POCFKNDN_00074,CDS,747,,,,hypothetical protein,UW6-IIC
