target_id	length	eff_length	est_counts	tpm
MBECJGJC_03255	525	379.75	950	90.5497
MBECJGJC_03256	825	679.75	296	15.7617
MBECJGJC_03257	660	514.75	74	5.20351
MBECJGJC_03258	363	218.374	22	3.64655
MBECJGJC_03259	1386	1240.75	49	1.42946
MBECJGJC_03260	486	340.786	120	12.7456
MBECJGJC_03261	699	553.75	40	2.61461
MBECJGJC_03262	1329	1183.75	129	3.94449
MBECJGJC_03263	792	646.75	377	21.0992
MBECJGJC_03264	2517	2371.75	360	5.49408
MBECJGJC_03265	2049	1903.75	898	17.0737
MBECJGJC_03266	681	535.75	700	47.293
MBECJGJC_03267	465	319.819	14	1.58447
MBECJGJC_03268	1149	1003.75	33	1.19001
MBECJGJC_03269	1065	919.75	1747	68.7518
MBECJGJC_03270	618	472.75	108	8.26901
MBECJGJC_03271	807	661.75	152	8.31401
MBECJGJC_03272	126	20.8936	49	84.8873
MBECJGJC_03273	303	159.641	717	162.568
MBECJGJC_03274	1488	1342.75	64	1.72523
MBECJGJC_03275	885	739.75	181	8.85635
MBECJGJC_03276	1446	1300.75	197	5.48193
MBECJGJC_03277	663	517.75	463	32.3685
MBECJGJC_03278	783	637.75	278	15.7781
MBECJGJC_03279	381	236.171	334	51.1894
MBECJGJC_03280	1032	886.75	106	4.32679
MBECJGJC_03281	636	490.75	21	1.54889
MBECJGJC_03282	1002	856.75	172	7.26667
MBECJGJC_03283	1017	871.75	296.983	12.3311
MBECJGJC_03284	207	72.6536	47	23.4154
MBECJGJC_03285	861	715.75	110	5.56279
MBECJGJC_03286	1134	988.75	570	20.8665
MBECJGJC_03287	516	370.75	141	13.7657
MBECJGJC_03288	495	349.786	56	5.7949
MBECJGJC_03289	960	814.75	30	1.33278
MBECJGJC_03290	492	346.786	51	5.32316
MBECJGJC_03291	510	364.786	19	1.88528
MBECJGJC_03292	1404	1258.75	221	6.35498
MBECJGJC_03293	1026	880.75	1666	68.4673
MBECJGJC_03294	420	274.967	107	14.0853
MBECJGJC_03295	735	589.75	674	41.3669
MBECJGJC_03296	1446	1300.75	2289	63.6961
MBECJGJC_03297	327	182.926	953	188.572
MBECJGJC_03298	453	307.85	717	84.3025
MBECJGJC_03299	945	799.75	495	22.4033
MBECJGJC_03300	363	218.374	501	83.0419
MBECJGJC_03301	456	310.819	364	42.3891
MBECJGJC_03302	1170	1024.75	202	7.13501
MBECJGJC_03303	714	568.75	601	38.2485
MBECJGJC_03304	732	586.75	327	20.1723
MBECJGJC_03305	447	301.85	162	19.426
MBECJGJC_03306	693	547.75	1229.1	81.2206
MBECJGJC_03307	564	418.75	163	14.0894
MBECJGJC_03308	345	200.584	3	0.541361
MBECJGJC_03309	1173	1027.75	804	28.3159
MBECJGJC_03310	1566	1420.75	75	1.91075
MBECJGJC_03311	1167	1021.75	14	0.495958
MBECJGJC_03312	510	364.786	10	0.992253
MBECJGJC_03313	1446	1300.75	145	4.03492
MBECJGJC_03314	1350	1204.75	10	0.300444
MBECJGJC_03315	663	517.75	72	5.03354
MBECJGJC_03316	501	355.786	254	25.8408
MBECJGJC_03317	807	661.75	347	18.98
MBECJGJC_03318	1338	1192.75	262	7.95084
MBECJGJC_03319	825	679.75	221	11.768
MBECJGJC_03320	1683	1537.75	47	1.1063
MBECJGJC_03321	822	676.75	646	34.5514
MBECJGJC_03322	450	304.85	1	0.118734
MBECJGJC_03323	76	9.072	70.1159	279.753
MBECJGJC_03324	600	454.75	1003	79.8343
MBECJGJC_03325	1041	895.75	131	5.29353
MBECJGJC_03326	681	535.75	112	7.56688
MBECJGJC_03327	435	289.909	84	10.4876
MBECJGJC_03328	438	292.909	77	9.51521
MBECJGJC_03329	552	406.75	133	11.8355
MBECJGJC_03330	819	673.75	553	29.709
MBECJGJC_03331	774	628.75	137	7.88685
MBECJGJC_03332	603	457.75	8	0.632591
MBECJGJC_03333	399	254.098	16	2.27918
MBECJGJC_03334	507	361.786	19	1.90091
MBECJGJC_03335	2403	2257.75	137	2.19637
MBECJGJC_03336	528	382.75	55	5.20126
MBECJGJC_03337	699	553.75	15	0.98048
MBECJGJC_03338	618	472.75	9	0.689084
MBECJGJC_03339	891	745.75	0	0
MBECJGJC_03340	1710	1564.75	39	0.902154
MBECJGJC_03341	1200	1054.75	29	0.995198
MBECJGJC_03342	438	292.909	34	4.20152
MBECJGJC_03343	384	239.171	9	1.36205
MBECJGJC_03344	378	233.195	0	0
MBECJGJC_03345	468	322.819	1306.97	146.544
MBECJGJC_03346	717	571.75	2669	168.968
MBECJGJC_03347	615	469.75	1683	129.682
MBECJGJC_03348	294	150.956	57	13.6674
MBECJGJC_03349	924	778.75	201	9.34241
MBECJGJC_03350	756	610.75	200	11.853
MBECJGJC_03351	246	106.003	113	38.5851
MBECJGJC_03352	1281	1135.75	521	16.6041
MBECJGJC_03353	291	148.001	715	174.865
MBECJGJC_03354	75	8.77391	443.826	1830.97
MBECJGJC_03355	1299	1153.75	1857	58.2588
MBECJGJC_03356	1356	1210.75	102	3.04935
MBECJGJC_03357	765	619.75	30	1.75213
MBECJGJC_03358	993	847.75	53	2.26292
MBECJGJC_03359	1014	868.75	271	11.2911
MBECJGJC_03360	1437	1291.75	1310	36.7074
MBECJGJC_03361	1146	1000.75	55	1.98929
MBECJGJC_03362	564	418.75	128	11.0641
MBECJGJC_03363	723	577.75	32	2.0048
MBECJGJC_03364	972	826.75	36	1.57612
MBECJGJC_03365	447	301.85	17	2.03854
MBECJGJC_03366	1017	871.75	41	1.70237
MBECJGJC_03367	198	65.6427	152	83.8143
MBECJGJC_03368	921	775.75	1178.97	55.0102
MBECJGJC_03369	447	301.85	141	16.9079
MBECJGJC_03370	624	478.75	30	2.26816
MBECJGJC_03371	1101	955.75	217	8.2182
MBECJGJC_03372	810	664.75	23798	1295.82
MBECJGJC_03373	915	769.75	602	28.3079
MBECJGJC_03374	378	233.195	509	79.006
MBECJGJC_03375	7248	7102.75	427	2.17602
MBECJGJC_03376	198	65.6427	1	0.55141
MBECJGJC_03377	390	245.123	2	0.29533
MBECJGJC_03378	738	592.75	353	21.5558
MBECJGJC_03379	492	346.786	486	50.7266
MBECJGJC_03380	86	9.77165	2	7.40837
MBECJGJC_03381	1317	1171.75	4	0.123562
MBECJGJC_03382	804	658.75	8	0.439572
MBECJGJC_03383	741	595.75	127	7.71615
MBECJGJC_03384	591	445.75	85	6.90222
MBECJGJC_03385	246	106.003	191	65.2191
MBECJGJC_03386	579	433.75	187	15.605
MBECJGJC_03387	570	424.75	40	3.40869
MBECJGJC_03388	546	400.75	44	3.97411
MBECJGJC_03389	783	637.75	1243	70.5475
MBECJGJC_03390	1230	1084.75	100	3.33681
MBECJGJC_03391	2331	2185.75	128	2.11968
MBECJGJC_03392	1179	1033.75	206	7.21295
MBECJGJC_03393	1743	1597.75	279	6.32057
MBECJGJC_03394	570	424.75	373	31.7861
MBECJGJC_03395	732	586.75	187.975	11.596
MBECJGJC_03396	471	325.819	107.025	11.8897
MBECJGJC_03397	2928	2782.75	208	2.70552
MBECJGJC_03398	1563	1417.75	157	4.00831
MBECJGJC_03399	1305	1159.75	1074	33.5198
MBECJGJC_03400	2304	2158.75	1352	22.6692
MBECJGJC_03401	1176	1030.75	177	6.21557
MBECJGJC_03402	846	700.75	227	11.7253
MBECJGJC_03403	1389	1243.75	11	0.320126
MBECJGJC_03404	1827	1681.75	133	2.86254
MBECJGJC_03405	372	227.264	116	18.4752
MBECJGJC_03406	1116	970.75	166	6.18959
MBECJGJC_03407	939	793.75	224	10.2147
MBECJGJC_03408	912	766.75	125	5.90089
MBECJGJC_03409	1044	898.75	609.984	24.5663
MBECJGJC_03410	924	778.75	458	21.2877
MBECJGJC_03411	273	130.945	120	33.1706
MBECJGJC_03412	1902	1756.75	2235	46.0499
MBECJGJC_03413	291	148.001	290	70.9242
MBECJGJC_03414	1356	1210.75	16	0.478329
MBECJGJC_03415	576	430.75	15	1.26045
MBECJGJC_03416	408	263.047	4	0.550412
MBECJGJC_03417	369	224.264	13	2.09819
MBECJGJC_03418	969	823.75	40	1.75762
MBECJGJC_03419	654	508.75	140	9.96058
MBECJGJC_03420	831	685.75	126	6.65068
MBECJGJC_03421	531	385.75	217	20.3617
MBECJGJC_03422	630	484.75	45	3.36013
MBECJGJC_03423	1416	1270.75	18	0.512712
MBECJGJC_03424	288	145.149	339	84.5371
MBECJGJC_03425	1287	1141.75	106	3.36044
MBECJGJC_03426	810	664.75	62	3.37594
MBECJGJC_03427	279	136.675	62	16.4197
MBECJGJC_03428	495	349.786	68	7.03667
MBECJGJC_03429	318	174.16	17	3.53314
MBECJGJC_03430	567	421.75	63	5.40688
MBECJGJC_03431	357	212.438	302	51.4559
MBECJGJC_03432	74	9.3125	152.218	591.643
MBECJGJC_03433	201	67.8527	7	3.73415
MBECJGJC_03434	3432	3286.75	1120	12.3342
MBECJGJC_03435	225	87.4393	8	3.31165
MBECJGJC_03436	753	607.75	412	24.5377
MBECJGJC_03437	1056	910.75	50	1.98716
MBECJGJC_03438	3606	3460.75	238	2.48925
MBECJGJC_03439	906	760.75	72	3.42572
MBECJGJC_03440	489	343.786	131	13.7925
MBECJGJC_03441	984	838.75	749	32.3229
MBECJGJC_03442	426	280.967	330	42.5128
MBECJGJC_03443	333	188.741	295	56.5741
MBECJGJC_03444	915	769.75	283	13.3075
MBECJGJC_03445	1065	919.75	0	0
MBECJGJC_03446	1272	1126.75	128	4.11191
MBECJGJC_03447	885	739.75	59	2.88688
MBECJGJC_03448	228	90.0088	42	16.8898
MBECJGJC_03449	888	742.75	73	3.55747
MBECJGJC_03450	462	316.819	199	22.7354
MBECJGJC_03451	159	38.2573	36	34.0604
MBECJGJC_03452	507	361.786	80	8.00385
MBECJGJC_03453	291	148.001	104	25.4349
MBECJGJC_03454	1200	1054.75	17	0.583392
MBECJGJC_03455	2655	2509.75	42	0.605731
MBECJGJC_03456	354	209.481	69	11.9225
MBECJGJC_03457	933	787.75	23	1.05682
MBECJGJC_03458	1416	1270.75	72	2.05085
MBECJGJC_03459	582	436.75	35	2.90066
MBECJGJC_03460	2601	2455.75	64	0.943315
MBECJGJC_03461	276	133.771	28	7.57632
MBECJGJC_03462	972	826.75	107	4.68458
MBECJGJC_03463	903	757.75	44	2.10178
MBECJGJC_03464	666	520.75	2459	170.919
MBECJGJC_03465	669	523.75	3179	219.699
MBECJGJC_03466	456	310.819	143	16.6529
MBECJGJC_03467	138	26.4043	114	156.275
MBECJGJC_03468	681	535.75	4610	311.458
MBECJGJC_03469	1263	1117.75	5494	177.912
MBECJGJC_03470	2259	2113.75	1411	24.1621
MBECJGJC_03471	204	70.2224	149	76.8018
MBECJGJC_03472	285	142.322	316	80.3665
MBECJGJC_03473	621	475.75	548	41.693
MBECJGJC_03474	720	574.75	259.981	16.3728
MBECJGJC_03475	456	310.819	113	13.1593
MBECJGJC_03476	669	523.75	187	12.9235
MBECJGJC_03477	762	616.75	260	15.259
MBECJGJC_03478	798	652.75	344	19.0754
MBECJGJC_03479	498	352.786	147	15.0823
MBECJGJC_03480	567	421.75	64	5.4927
MBECJGJC_03481	171	46.0127	49	38.546
MBECJGJC_03482	1842	1696.75	1030	21.9725
MBECJGJC_03483	597	451.75	10	0.801241
MBECJGJC_03484	378	233.195	11	1.7074
MBECJGJC_03485	1452	1306.75	65	1.80045
MBECJGJC_03486	1200	1054.75	42	1.44132
MBECJGJC_03487	711	565.75	38	2.4312
MBECJGJC_03488	1221	1075.75	36	1.2113
MBECJGJC_03489	522	376.75	183	17.5816
MBECJGJC_03490	1065	919.75	81	3.18769
MBECJGJC_03491	861	715.75	144	7.28219
MBECJGJC_03492	1236	1090.75	283	9.39123
MBECJGJC_03493	1233	1087.75	162	5.39072
MBECJGJC_03494	1050	904.75	399	15.9627
MBECJGJC_03495	1494	1348.75	13	0.348878
MBECJGJC_03496	162	40.1696	6	5.40649
MBECJGJC_03497	597	451.75	886	70.9899
MBECJGJC_03498	1749	1603.75	401	9.05042
MBECJGJC_03499	450	304.85	596	70.7653
MBECJGJC_03500	213	77.4001	2227	1041.45
MBECJGJC_03501	1305	1159.75	336	10.4866
MBECJGJC_03502	1404	1258.75	2154	61.9394
MBECJGJC_03503	1245	1099.75	1039	34.1966
MBECJGJC_03504	987	841.75	296	12.7283
MBECJGJC_03505	2559	2413.75	507	7.60286
MBECJGJC_03506	3396	3250.75	130	1.44751
MBECJGJC_03507	999	853.75	84	3.56131
MBECJGJC_03508	789	643.75	1486	83.5531
MBECJGJC_03509	318	174.16	538	111.813
MBECJGJC_03510	306	162.512	34	7.57278
MBECJGJC_03511	534	388.75	777	72.3456
MBECJGJC_03512	1290	1144.75	17	0.537526
MBECJGJC_03513	459	313.819	82	9.45791
MBECJGJC_03514	2859	2713.75	57	0.760267
MBECJGJC_03515	2748	2602.75	36	0.500646
MBECJGJC_03516	2112	1966.75	376	6.9199
MBECJGJC_03517	1056	910.75	102	4.0538
MBECJGJC_03518	1428	1282.75	133	3.75293
MBECJGJC_03519	225	87.4393	233	96.4518
MBECJGJC_03520	525	379.75	5	0.476577
MBECJGJC_03521	924	778.75	16	0.743675
MBECJGJC_03522	2709	2563.75	103	1.45419
MBECJGJC_03523	885	739.75	25	1.22325
MBECJGJC_03524	906	760.75	14	0.666112
MBECJGJC_03525	576	430.75	13	1.09239
MBECJGJC_03526	507	361.786	1	0.100048
MBECJGJC_03527	984	838.75	38	1.63988
MBECJGJC_03528	381	236.171	25	3.83155
MBECJGJC_03529	978	832.75	25	1.08664
MBECJGJC_03530	354	209.481	47	8.1211
MBECJGJC_03531	270	128.09	40	11.3034
MBECJGJC_03532	492	346.786	79	8.24567
MBECJGJC_03533	1518	1372.75	52	1.37111
MBECJGJC_03534	327	182.926	25	4.9468
MBECJGJC_03535	2094	1948.75	157	2.91611
MBECJGJC_03536	1914	1768.75	955.831	19.5603
MBECJGJC_03537	1236	1090.75	22	0.73006
MBECJGJC_03538	843	697.75	15	0.778131
MBECJGJC_03539	753	607.75	880	52.4106
MBECJGJC_03540	1788	1642.75	1105.16	24.3508
MBECJGJC_03541	756	610.75	1010	59.8576
MBECJGJC_03542	399	254.098	523	74.5009
MBECJGJC_03543	369	224.264	353	56.9741
MBECJGJC_03544	804	658.75	167	9.17608
MBECJGJC_03545	327	182.926	8	1.58298
MBECJGJC_03546	1140	994.75	20	0.727742
MBECJGJC_03547	294	150.956	5	1.19889
MBECJGJC_03548	420	274.967	8	1.0531
MBECJGJC_03549	1425	1279.75	171	4.83651
MBECJGJC_03550	408	263.047	142	19.5396
MBECJGJC_03551	1539	1393.75	515.616	13.3907
MBECJGJC_03552	990	844.75	438	18.7675
MBECJGJC_03553	861	715.75	89	4.5008
MBECJGJC_03554	366	221.33	523	85.5307
MBECJGJC_03555	654	508.75	358	25.4706
MBECJGJC_03556	1803	1657.75	656	14.3234
MBECJGJC_03557	411	266.047	101	13.7412
MBECJGJC_03558	444	298.85	93	11.2639
MBECJGJC_03559	456	310.819	16	1.86326
MBECJGJC_03560	78	8.70482	7	29.1071
MBECJGJC_03561	582	436.75	41	3.39791
MBECJGJC_03562	291	148.001	19	4.64676
MBECJGJC_03563	1296	1150.75	18	0.566178
MBECJGJC_03564	471	325.819	49	5.44352
MBECJGJC_03565	861	715.75	2333	117.982
MBECJGJC_03566	2064	1918.75	95	1.79212
MBECJGJC_03567	876	730.75	144	7.13271
MBECJGJC_03568	1083	937.75	226	8.72333
MBECJGJC_03569	912	766.75	168	7.93079
MBECJGJC_03570	1032	886.75	183	7.46983
MBECJGJC_03571	2502	2356.75	2891	44.4013
MBECJGJC_03572	2184	2038.75	1104	19.6005
MBECJGJC_03573	2019	1873.75	607	11.7257
MBECJGJC_03574	843	697.75	10	0.518754
MBECJGJC_03575	1020	874.75	37	1.53101
MBECJGJC_03576	957	811.75	170	7.58032
MBECJGJC_03577	1251	1105.75	38	1.24391
MBECJGJC_03578	1203	1057.75	52	1.77943
MBECJGJC_03579	435	289.909	69	8.61485
MBECJGJC_03580	2088	1942.75	271	5.04909
MBECJGJC_03581	567	421.75	53	4.54864
MBECJGJC_03582	573	427.75	18	1.52315
MBECJGJC_03583	477	331.786	179	19.5279
MBECJGJC_03584	636	490.75	1665	122.805
MBECJGJC_03585	1014	868.75	1076	44.831
MBECJGJC_03586	639	493.75	1450	106.297
MBECJGJC_03587	759	613.75	325	19.167
MBECJGJC_03588	846	700.75	33	1.70456
MBECJGJC_03589	1458	1312.75	147	4.05318
MBECJGJC_03590	255	114.133	53	16.8084
MBECJGJC_03591	1506	1360.75	109	2.89941
MBECJGJC_03592	1596	1450.75	97	2.42014
MBECJGJC_03593	627	481.75	7	0.525942
MBECJGJC_03594	267	125.27	47	13.5804
MBECJGJC_03595	432	286.938	49	6.18115
MBECJGJC_03596	396	251.098	21	3.02717
MBECJGJC_03597	1413	1267.75	13	0.371168
MBECJGJC_03598	3138	2992.75	83	1.00385
MBECJGJC_03599	1149	1003.75	15	0.540912
MBECJGJC_03600	1209	1063.75	7	0.238188
MBECJGJC_03601	780	634.75	5	0.285121
MBECJGJC_03602	1311	1165.75	6	0.186297
MBECJGJC_03603	285	142.322	0	0
MBECJGJC_03604	219	82.4076	0	0
MBECJGJC_03605	927	781.75	24	1.11123
MBECJGJC_03606	1479	1333.75	0	0
MBECJGJC_03607	1326	1180.75	0	0
MBECJGJC_03608	2181	2035.75	0	0
MBECJGJC_03609	246	106.003	0	0
MBECJGJC_03610	729	583.75	0	0
MBECJGJC_03611	378	233.195	0	0
MBECJGJC_03612	1944	1798.75	19	0.382335
MBECJGJC_03613	255	114.133	1	0.31714
MBECJGJC_03614	279	136.675	0	0
MBECJGJC_03615	1341	1195.75	14	0.423788
MBECJGJC_03616	195	63.3467	0	0
MBECJGJC_03617	489	343.786	0	0
MBECJGJC_03618	801	655.75	0	0
MBECJGJC_03619	162	40.1696	1307.62	1178.27
MBECJGJC_03620	702	556.75	1260	81.9165
MBECJGJC_03621	663	517.75	287	20.0643
MBECJGJC_03622	375	230.218	20	3.1445
MBECJGJC_03623	705	559.75	82	5.3025
MBECJGJC_03624	447	301.85	211	25.3018
MBECJGJC_03625	639	493.75	91	6.67107
MBECJGJC_03626	1803	1657.75	259	5.65512
MBECJGJC_03627	906	760.75	1039	49.435
MBECJGJC_03628	1071	925.75	625	24.437
MBECJGJC_03629	4674	4528.75	1474	11.7809
MBECJGJC_03630	552	406.75	686.868	61.1233
MBECJGJC_03631	1161	1015.75	11830	421.56
MBECJGJC_03632	516	370.75	802	78.2987
MBECJGJC_03633	678	532.75	618	41.9881
MBECJGJC_03634	567	421.75	350	30.0382
MBECJGJC_03635	1080	934.75	1923	74.4638
MBECJGJC_03636	1146	1000.75	450	16.276
MBECJGJC_03637	1128	982.75	219	8.06607
MBECJGJC_03638	1824	1678.75	210	4.52787
MBECJGJC_03639	1476	1330.75	15	0.407996
MBECJGJC_03640	768	622.75	36	2.09243
MBECJGJC_03641	813	667.75	84	4.5533
MBECJGJC_03642	1122	976.75	65	2.40875
MBECJGJC_03643	894	748.75	80	3.86736
MBECJGJC_03644	1167	1021.75	3784.81	134.079
MBECJGJC_03645	213	77.4001	14	6.54708
MBECJGJC_03646	1056	910.75	130	5.16661
MBECJGJC_03647	282	139.479	5	1.29754
MBECJGJC_03648	657	511.75	41	2.89993
MBECJGJC_03649	81	8.68724	0	0
MBECJGJC_03650	417	271.967	0	0
MBECJGJC_03651	852	706.75	1	0.0512148
MBECJGJC_03652	636	490.75	1	0.0737566
MBECJGJC_03653	378	233.195	3	0.465654
MBECJGJC_03654	693	547.75	9	0.594732
MBECJGJC_03655	546	400.75	2	0.180642
MBECJGJC_03656	585	439.75	1303	107.251
MBECJGJC_03657	927	781.75	25	1.15753
MBECJGJC_03658	1281	1135.75	5	0.159349
MBECJGJC_03659	312	168.264	1	0.215115
MBECJGJC_03660	1287	1141.75	9	0.28532
MBECJGJC_03661	594	448.75	0	0
MBECJGJC_03662	327	182.926	1	0.197872
MBECJGJC_03663	465	319.819	1	0.113177
MBECJGJC_03664	1557	1411.75	3	0.0769174
MBECJGJC_03665	900	754.75	0	0
MBECJGJC_03666	1266	1120.75	0	0
MBECJGJC_03667	1425	1279.75	1	0.0282837
MBECJGJC_03668	1053	907.75	0	0
MBECJGJC_03669	1911	1765.75	4	0.0819958
MBECJGJC_03670	1497	1351.75	0	0
MBECJGJC_03671	795	649.75	0	0
MBECJGJC_03672	549	403.75	0	0
MBECJGJC_03673	939	793.75	0	0
MBECJGJC_03674	1116	970.75	0	0
MBECJGJC_03675	1371	1225.75	130	3.83886
MBECJGJC_03676	402	257.047	24	3.37956
MBECJGJC_03677	3495	3349.75	92	0.994115
MBECJGJC_03678	1374	1228.75	62	1.82637
MBECJGJC_03679	1479	1333.75	1038	28.1698
MBECJGJC_03680	693	547.75	1089	71.9626
MBECJGJC_03681	1365	1219.75	274	8.13094
MBECJGJC_03682	588	442.75	35	2.86135
MBECJGJC_03683	732	586.75	61	3.76303
MBECJGJC_03684	834	688.75	155	8.14575
MBECJGJC_03685	651	505.75	2	0.143138
MBECJGJC_03686	312	168.264	1	0.215115
MBECJGJC_03687	492	346.786	0	0
MBECJGJC_03688	402	257.047	2	0.28163
MBECJGJC_03689	528	382.75	11	1.04025
MBECJGJC_03690	651	505.75	14	1.00197
MBECJGJC_03691	933	787.75	76	3.4921
MBECJGJC_03692	1011	865.75	28	1.17065
MBECJGJC_03693	384	239.171	103	15.588
MBECJGJC_03694	684	538.75	541	36.3472
MBECJGJC_03695	1080	934.75	417	16.1474
MBECJGJC_03696	1272	1126.75	58	1.86321
MBECJGJC_03697	1533	1387.75	141	3.67764
MBECJGJC_03698	978	832.75	54	2.34715
MBECJGJC_03699	237	97.8989	15	5.54593
MBECJGJC_03700	2505	2359.75	2013	30.8773
MBECJGJC_03701	1122	976.75	7	0.259403
MBECJGJC_03702	471	325.819	171	18.9968
MBECJGJC_03703	435	289.909	296	36.9565
MBECJGJC_03704	204	70.2224	18210.9	9386.77
MBECJGJC_03705	309	165.331	986	215.866
MBECJGJC_03706	2259	2113.75	3960	67.8114
MBECJGJC_03707	495	349.786	682	70.5737
MBECJGJC_03708	510	364.786	393	38.9956
MBECJGJC_03709	1299	1153.75	4339.99	136.156
MBECJGJC_03710	1845	1699.75	64	1.36287
MBECJGJC_03711	411	266.047	38	5.16995
MBECJGJC_03712	939	793.75	27	1.23124
MBECJGJC_03713	1599	1453.75	2058	51.2408
MBECJGJC_03714	1239	1093.75	68	2.25036
MBECJGJC_03715	822	676.75	33	1.76501
MBECJGJC_03716	1332	1186.75	10	0.305001
MBECJGJC_03717	996	850.75	9	0.382914
MBECJGJC_03718	432	286.938	5	0.630729
MBECJGJC_03719	945	799.75	27	1.222
MBECJGJC_03720	369	224.264	6	0.968398
MBECJGJC_03721	1503	1357.75	34	0.906401
MBECJGJC_03722	747	601.75	23	1.38348
MBECJGJC_03723	417	271.967	16	2.12944
MBECJGJC_03724	222	84.9787	28	11.9264
MBECJGJC_03725	252	111.399	33	10.7225
MBECJGJC_03726	228	90.0088	7	2.81497
MBECJGJC_03727	522	376.75	3	0.288223
MBECJGJC_03728	378	233.195	3	0.465654
MBECJGJC_03729	465	319.819	3	0.33953
MBECJGJC_03730	1713	1567.75	5	0.115439
MBECJGJC_03731	423	277.967	36	4.68782
MBECJGJC_03732	1050	904.75	517	20.6835
MBECJGJC_03733	1698	1552.75	1155	26.9241
MBECJGJC_03734	225	87.4393	73	30.2188
MBECJGJC_03735	1680	1534.75	233	5.49515
MBECJGJC_03736	510	364.786	87	8.6326
MBECJGJC_03737	2382	2236.75	251	4.06179
MBECJGJC_03738	3084	2938.75	132	1.62582
MBECJGJC_03739	1398	1252.75	49	1.41577
MBECJGJC_03740	825	679.75	209	11.1291
MBECJGJC_03741	579	433.75	74	6.17523
MBECJGJC_03742	1920	1774.75	791	16.1325
MBECJGJC_03743	879	733.75	58	2.86115
MBECJGJC_03744	852	706.75	8	0.409718
MBECJGJC_03745	696	550.75	13	0.854378
MBECJGJC_03746	531	385.75	213	19.9864
MBECJGJC_03747	1404	1258.75	736	21.1641
MBECJGJC_03748	591	445.75	26	2.11127
MBECJGJC_03749	444	298.85	57	6.9037
MBECJGJC_03750	1599	1453.75	630	15.686
MBECJGJC_03751	1275	1129.75	1167	37.3895
MBECJGJC_03752	1161	1015.75	245	8.73052
MBECJGJC_03753	942	796.75	13	0.590585
MBECJGJC_03754	888	742.75	338.441	16.4931
MBECJGJC_03755	633	487.75	121	8.97944
MBECJGJC_03756	3609	3463.75	583	6.09232
MBECJGJC_03757	1089	943.75	187	7.17209
MBECJGJC_03758	1017	871.75	218	9.05161
MBECJGJC_03759	711	565.75	324	20.7292
MBECJGJC_03760	636	490.75	1350	99.5714
MBECJGJC_03761	432	286.938	891	112.396
MBECJGJC_03762	1287	1141.75	82	2.59958
MBECJGJC_03763	1683	1537.75	885	20.8314
MBECJGJC_03764	309	165.331	147	32.1829
MBECJGJC_03765	888	742.75	221	10.7699
MBECJGJC_03766	990	844.75	2503	107.249
MBECJGJC_03767	711	565.75	52	3.3269
MBECJGJC_03768	909	763.75	78	3.69662
MBECJGJC_03769	885	739.75	391	19.1317
MBECJGJC_03770	738	592.75	250	15.2662
MBECJGJC_03771	849	703.75	281	14.4527
MBECJGJC_03772	1158	1012.75	58	2.07294
MBECJGJC_03773	1245	1099.75	89	2.92925
MBECJGJC_03774	966	820.75	805	35.5015
MBECJGJC_03775	1998	1852.75	467	9.12349
MBECJGJC_03776	1056	910.75	12	0.476917
MBECJGJC_03777	870	724.75	63	3.1464
MBECJGJC_03778	1422	1276.75	177	5.01797
MBECJGJC_03779	1044	898.75	165	6.64517
MBECJGJC_03780	459	313.819	582	67.1281
MBECJGJC_03781	387	242.147	938	140.212
MBECJGJC_03782	276	133.771	2239	605.835
MBECJGJC_03783	459	313.819	602	69.4349
MBECJGJC_03784	1461	1315.75	373	10.2612
MBECJGJC_03785	1161	1015.75	1141	40.6593
MBECJGJC_03786	1428	1282.75	716	20.2038
MBECJGJC_03787	456	310.819	287	33.4222
MBECJGJC_03788	612	466.75	264	20.473
MBECJGJC_03789	708	562.75	80	5.1456
MBECJGJC_03790	897	751.75	4	0.192596
MBECJGJC_03791	1398	1252.75	73	2.10921
MBECJGJC_03792	585	439.75	172	14.1574
MBECJGJC_03793	1056	910.75	156	6.19993
MBECJGJC_03794	1206	1060.75	46	1.56966
MBECJGJC_03795	831	685.75	100	5.27832
MBECJGJC_03796	693	547.75	22	1.45379
MBECJGJC_03797	666	520.75	12	0.83409
MBECJGJC_03798	897	751.75	65	3.12969
MBECJGJC_03799	387	242.147	96	14.35
MBECJGJC_03800	2877	2731.75	2761	36.5836
MBECJGJC_03801	1473	1327.75	3525.06	96.0974
MBECJGJC_03802	468	322.819	787	88.2422
MBECJGJC_03803	720	574.75	74	4.6603
MBECJGJC_03804	423	277.967	35	4.5576
MBECJGJC_03805	384	239.171	8	1.21072
MBECJGJC_03806	561	415.75	344	29.9494
MBECJGJC_03807	558	412.75	283	24.8176
MBECJGJC_03808	528	382.75	50	4.72842
MBECJGJC_03809	153	34.6127	4	4.18298
MBECJGJC_03810	828	682.75	103	5.46055
MBECJGJC_03811	978	832.75	115	4.99855
MBECJGJC_03812	495	349.786	112	11.5898
MBECJGJC_03813	1278	1132.75	43	1.37403
MBECJGJC_03814	915	769.75	24	1.12855
MBECJGJC_03815	1287	1141.75	29	0.919365
MBECJGJC_03816	663	517.75	46	3.21587
MBECJGJC_03817	789	643.75	52	2.9238
MBECJGJC_03818	1002	856.75	36	1.52093
MBECJGJC_03819	1206	1060.75	126	4.29951
MBECJGJC_03820	1047	901.75	174	6.98432
MBECJGJC_03821	585	439.75	136	11.1942
